t,c,d
17.1242498s,S,23>16
17.1252506s,S,9>19
17.1252506s,S,19>25
17.1272508s,S,21>2
17.1272508s,S,1>21
17.1272508s,S,20>4
17.1272508s,S,20>24
17.1292508s,D,5>17
17.1292508s,S,18>3
17.1292508s,S,23>24
17.1292508s,S,5>17
17.1312522s,S,14>18
17.1312522s,S,18>15
17.1312522s,S,0>23
17.1332669s,S,7>22
17.1332669s,S,16>8
17.1332669s,S,20>25
17.1332669s,S,16>17
17.1352671s,S,14>0
17.1352671s,S,4>18
17.1352671s,S,18>2
17.1352671s,S,18>9
17.1352671s,S,0>3
17.1352671s,S,0>24
17.1372677s,S,8>5
17.1382678s,S,22>2
17.1402684s,S,10>23
17.1412685s,S,21>10
17.143269s,S,7>19
17.143269s,S,11>25
17.1442692s,S,9>24
17.1442692s,S,7>23
17.1462697s,S,3>0
17.1462697s,S,18>14
17.1472699s,S,12>13
17.1472699s,S,12>17
17.14827s,S,21>23
17.1502705s,S,1>24
17.1502705s,S,6>1
17.1502705s,S,22>0
17.1502705s,S,22>19
17.1512707s,S,13>2
17.1512707s,S,4>9
17.1512707s,S,22>10
17.1512707s,S,22>8
17.1522711s,S,2>17
17.1542716s,S,12>1
17.1542716s,S,12>5
17.1552718s,S,24>3
17.1552718s,S,21>5
17.1552718s,S,17>24
17.1562719s,S,3>19
17.1562719s,S,3>6
17.1562719s,S,4>23
17.1562719s,S,18>12
17.157272s,S,2>15
17.157272s,S,2>13
17.1582725s,S,18>24
17.1582725s,S,18>13
17.1602727s,S,21>13
17.1622733s,S,24>9
17.1622733s,S,25>1
17.1622733s,S,25>11
17.1622733s,S,24>18
17.1632734s,S,9>6
17.1662741s,S,17>13
17.1672745s,D,23>15
17.1672745s,S,2>12
17.1672745s,C,23>7
17.1672745s,C,7>23
17.1672745s,S,23>15
17.1672745s,C,23>7
17.1672745s,C,7>23
17.1692748s,S,7>23
17.1692748s,S,20>13
17.1712753s,S,14>24
17.1712753s,S,11>4
17.1712753s,S,25>3
17.1712753s,S,25>0
17.1732589s,S,23>17
17.1732589s,S,23>7
17.1732589s,S,12>18
17.1732589s,S,4>25
17.1742634s,D,10>24
17.1742634s,S,2>6
17.1742634s,S,24>17
17.1742634s,C,24>12
17.1742634s,S,5>6
17.1742634s,C,12>24
17.1742634s,C,24>12
17.1742634s,C,12>24
17.1742634s,S,10>24
17.1762602s,S,18>23
17.1782768s,S,9>21
17.1782768s,S,1>25
17.1782768s,S,4>6
17.1782768s,S,4>18
17.1782768s,S,9>5
17.1782768s,S,4>11
17.1782768s,S,9>10
17.1782768s,S,17>21
17.1802774s,S,15>5
17.1812775s,D,20>18
17.1812775s,C,18>9
17.1812775s,C,18>9
17.1812775s,C,20>16
17.1812775s,C,9>18
17.1812775s,S,20>18
17.1812775s,C,16>20
17.1812775s,C,20>16
17.1812775s,C,9>18
17.1812775s,C,16>20
17.183262s,S,22>20
17.1852783s,S,23>14
17.1852783s,S,19>10
17.188279s,S,21>0
17.188279s,S,13>11
17.188279s,S,18>2
17.19328s,S,5>16
17.19328s,S,21>18
17.1942801s,S,22>5
17.1942801s,S,5>22
17.1942801s,S,12>2
17.1952802s,S,18>3
17.1962807s,S,15>25
17.1962807s,S,13>19
17.1962807s,S,22>8
17.1962807s,S,18>4
17.1962807s,S,11>19
17.1992643s,S,12>14
17.1992643s,S,20>5
17.205266s,S,4>20
17.205266s,S,2>21
17.205266s,S,2>22
17.205266s,S,22>14
17.205266s,S,9>16
17.2062673s,S,23>0
17.2062673s,S,21>12
17.2062673s,S,23>22
17.207283s,S,7>4
17.207283s,S,22>10
17.207283s,S,25>6
17.207283s,S,12>13
17.2082834s,S,9>7
17.2092835s,S,18>21
17.2122678s,S,11>16
17.2122678s,S,18>7
17.2122678s,S,18>6
17.2132688s,S,11>7
17.2142695s,S,8>2
17.2162692s,S,25>20
17.2162692s,S,23>21
17.2162692s,S,17>5
17.2202697s,S,4>15
17.2202697s,S,11>13
17.2202697s,S,4>23
17.2202697s,S,23>10
17.2202697s,S,6>25
17.2242705s,S,18>12
17.2242705s,S,18>15
17.2242705s,S,20>0
17.2242705s,S,2>9
17.225271s,S,13>15
17.225271s,S,5>12
17.2272715s,S,12>7
17.2272715s,S,0>19
17.2272715s,S,3>13
17.2272715s,S,7>19
17.2282719s,S,3>18
17.2282719s,S,19>7
17.2282719s,S,19>15
17.2292727s,S,24>9
17.2292727s,S,9>24
17.2292727s,S,19>25
17.2292727s,S,24>16
17.2312726s,S,2>19
17.2322728s,S,0>20
17.2322728s,S,22>7
17.2322728s,S,1>15
17.2342718s,D,5>23
17.2342718s,C,23>16
17.2342718s,C,5>21
17.2342718s,C,16>23
17.2342718s,C,5>21
17.2342718s,S,5>23
17.2342718s,C,23>16
17.2342718s,C,21>5
17.2342718s,C,16>23
17.2342718s,C,21>5
17.2352723s,S,21>7
17.2372719s,S,17>24
17.2372719s,S,17>14
17.2382727s,S,18>14
17.2412733s,S,18>24
17.2422738s,S,24>4
17.2432739s,S,6>18
17.2432739s,S,22>8
17.2432739s,S,8>22
17.2432739s,S,18>2
17.2432739s,S,3>23
17.2452762s,S,16>0
17.2452762s,S,16>15
17.2472741s,D,15>17
17.2472741s,S,21>24
17.2472741s,S,14>5
17.2472741s,C,15>2
17.2472741s,S,15>17
17.2472741s,C,15>2
17.2472741s,C,2>15
17.2472741s,C,2>15
17.2502745s,S,4>18
17.2502745s,S,9>12
17.2502745s,S,4>25
17.2512749s,S,23>24
17.2512749s,S,12>1
17.2512749s,S,9>21
17.2512749s,S,9>5
17.2532758s,S,25>3
17.2532758s,S,25>1
17.2542762s,S,3>19
17.2542762s,S,1>7
17.2562765s,S,12>18
17.2562765s,S,24>10
17.2562765s,S,12>2
17.2562765s,S,11>5
17.2562765s,S,24>20
17.2572769s,S,24>18
17.259278s,S,22>1
17.2612783s,S,2>13
17.2612783s,S,20>3
17.2612783s,S,18>16
17.2612783s,S,2>15
17.2612783s,S,2>17
17.2612783s,D,14>21
17.2612783s,S,14>21
17.2632789s,S,15>23
17.2652812s,S,4>10
17.2652812s,S,2>14
17.2652812s,S,9>16
17.2652812s,S,20>4
17.2652812s,D,22>6
17.2652812s,S,20>24
17.2652812s,S,23>2
17.2652812s,C,22>17
17.2652812s,C,17>22
17.2652812s,C,17>22
17.2652812s,S,22>6
17.2652812s,C,22>17
17.2652812s,S,7>20
17.2672794s,S,3>0
17.2682795s,S,23>4
17.2682795s,S,0>25
17.2692799s,D,23>9
17.2692799s,C,23>12
17.2692799s,S,23>9
17.2692799s,C,12>23
17.2692799s,C,12>23
17.2692799s,C,23>12
17.2712802s,S,12>19
17.2712802s,S,11>21
17.2712802s,S,4>24
17.2712802s,S,2>8
17.2712802s,S,11>7
17.2722806s,S,14>12
17.2722806s,S,23>14
17.2752801s,D,10>20
17.2752801s,S,3>8
17.2752801s,C,20>13
17.2752801s,C,13>20
17.2752801s,S,10>20
17.2752801s,C,20>13
17.2752801s,C,13>20
17.277281s,S,2>18
17.2802811s,S,20>9
17.2802811s,S,18>20
17.2872826s,S,11>15
17.2882839s,S,9>2
17.289284s,S,8>22
17.289284s,S,21>1
17.289284s,S,22>8
17.289284s,S,9>10
17.2922841s,S,4>23
17.2932843s,S,22>20
17.2932843s,S,12>5
17.2952854s,S,24>21
17.2952854s,S,9>24
17.2952854s,S,24>9
17.2972859s,S,17>21
17.2972859s,S,25>14
17.2972859s,S,22>5
17.3002872s,S,9>23
17.3022875s,S,23>8
17.3022875s,S,21>13
17.3022875s,S,12>17
17.3022875s,S,4>7
17.3022875s,S,5>8
17.3042874s,S,22>2
17.3042874s,S,18>12
17.3042874s,S,18>6
17.3052879s,S,4>6
17.3082883s,S,12>7
17.3082883s,S,2>13
17.3082883s,S,7>14
17.3082883s,S,7>19
17.309289s,S,2>6
17.309289s,S,19>13
17.3112895s,S,5>11
17.3112895s,S,1>13
17.3112895s,S,3>10
17.3112895s,S,4>17
17.3112895s,S,13>12
17.3122903s,S,2>23
17.3122903s,S,2>21
17.3142899s,S,6>20
17.3142899s,S,23>0
17.3162908s,S,18>0
17.3162908s,S,18>15
17.3162908s,S,22>1
17.3162908s,S,12>14
17.3162908s,S,9>7
17.3162908s,S,22>16
17.3172909s,S,15>20
17.3192915s,D,23>6
17.3192915s,S,17>0
17.3192915s,C,23>9
17.3192915s,C,23>9
17.3192915s,S,23>6
17.3192915s,C,9>23
17.3192915s,C,9>23
17.3212914s,S,24>14
17.3212914s,S,18>24
17.3212914s,S,5>13
17.3222916s,S,9>21
17.3222916s,S,15>14
17.3232917s,S,1>23
17.3232917s,S,9>3
17.3242921s,S,24>4
17.3242921s,S,24>0
17.3252922s,S,3>20
17.3252922s,S,3>19
17.326293s,S,4>18
17.326293s,S,23>5
17.3282929s,S,11>12
17.3292931s,S,25>2
17.3292931s,S,2>20
17.3332939s,S,14>24
17.3332939s,S,21>14
17.3342949s,S,25>6
17.3342949s,S,25>15
17.3362951s,S,25>1
17.3362951s,S,23>4
17.3362951s,S,8>14
17.3362951s,D,13>24
17.3362951s,C,24>20
17.3362951s,C,24>20
17.3362951s,C,20>24
17.3362951s,S,13>24
17.3362951s,C,20>24
17.3382957s,S,23>22
17.3382957s,S,23>17
17.3382957s,S,18>2
17.3382957s,S,10>3
17.3392958s,S,21>11
17.3392958s,S,15>16
17.3392958s,S,17>15
17.3412961s,S,21>8
17.3422965s,S,0>1
17.3422965s,S,11>5
17.3422965s,S,11>3
17.3442968s,S,19>15
17.3442968s,S,15>25
17.3442968s,S,24>17
17.3442968s,S,24>16
17.3442968s,S,16>24
17.3462965s,S,14>0
17.3462965s,S,6>25
17.3462965s,S,6>17
17.3472972s,S,25>3
17.3472972s,S,12>21
17.3492983s,S,1>16
17.3492983s,S,17>8
17.3512977s,D,5>25
17.3512977s,S,21>12
17.3512977s,C,5>9
17.3512977s,C,5>9
17.3512977s,S,5>25
17.3512977s,C,9>5
17.3512977s,C,9>5
17.3522981s,S,4>9
17.3522981s,S,12>13
17.3522981s,S,4>17
17.3542987s,S,18>21
17.3542987s,S,14>20
17.3542987s,S,4>11
17.3552991s,S,9>25
17.3552991s,S,2>13
17.3592993s,S,9>16
17.3612993s,S,20>2
17.3612993s,S,9>24
17.3612993s,S,20>9
17.3612993s,S,20>4
17.3612993s,S,9>6
17.3612993s,S,9>20
17.3643006s,S,3>9
17.367301s,S,4>23
17.3683011s,S,2>25
17.3703014s,S,22>23
17.3703014s,S,1>6
17.3703014s,S,20>5
17.3713018s,S,19>10
17.3713018s,S,16>15
17.3713018s,S,16>8
17.3713018s,S,16>0
17.3713018s,S,20>10
17.3723019s,S,22>6
17.3723019s,S,6>22
17.3733023s,S,2>14
17.3763027s,S,7>10
17.3763027s,S,20>15
17.3773031s,S,11>19
17.3773031s,S,5>14
17.3773031s,S,5>8
17.3783033s,S,0>22
17.379304s,S,11>4
17.3823044s,S,21>10
17.3843044s,S,10>24
17.3843044s,S,23>10
17.3843044s,S,7>22
17.387305s,S,8>15
17.387305s,S,24>3
17.387305s,S,24>21
17.3893056s,S,7>21
17.3893056s,S,21>7
17.3893056s,S,12>19
17.3893056s,S,12>5
17.3933064s,S,4>9
17.3943074s,S,0>3
17.3943074s,S,3>11
17.3943074s,S,4>15
17.3963068s,S,18>7
17.3963068s,S,4>6
17.3963068s,S,4>24
17.3963068s,S,3>18
17.3973075s,S,12>2
17.3993081s,S,22>5
17.4003103s,S,23>4
17.4003103s,S,23>22
17.4023096s,S,5>20
17.4023096s,S,2>22
17.4023096s,S,18>13
17.4033309s,S,14>15
17.404331s,S,18>23
17.4053314s,S,24>4
17.4063316s,S,18>24
17.4063316s,S,18>15
17.4063316s,S,18>4
17.4063316s,S,22>20
17.4063316s,S,22>7
17.4083318s,S,12>22
17.409332s,S,23>8
17.409332s,S,23>0
17.4113325s,S,25>1
17.4113325s,S,25>19
17.4113325s,S,17>8
17.4113325s,S,17>0
17.4113325s,S,24>13
17.4123326s,S,21>9
17.4123326s,S,4>17
17.4153131s,S,6>23
17.4163335s,S,9>4
17.4163335s,S,5>10
17.4223345s,S,24>11
17.4243354s,S,24>17
17.4243354s,S,1>22
17.4243354s,S,17>24
17.4263356s,S,3>8
17.4263356s,S,3>20
17.4263356s,S,9>24
17.4283359s,S,11>3
17.429336s,S,23>2
17.429336s,S,15>13
17.4303365s,S,22>23
17.4303365s,S,22>4
17.4323168s,S,7>13
17.4333371s,S,0>21
17.4333371s,S,15>10
17.4333371s,S,21>24
17.4353374s,S,24>14
17.4363378s,S,2>9
17.4383381s,S,16>1
17.4383381s,S,9>6
17.4383381s,S,19>11
17.4383381s,S,9>21
17.4393382s,S,18>3
17.4413385s,S,3>25
17.4423389s,S,3>6
17.4423389s,S,17>12
17.4423389s,S,20>0
17.4423389s,S,11>7
17.4423389s,S,20>6
17.4443392s,S,2>13
17.4443392s,S,9>20
17.4463397s,S,23>8
17.4473399s,S,21>17
17.4503373s,D,24>15
17.4503373s,S,18>14
17.4503373s,C,15>17
17.4503373s,C,15>17
17.4503373s,C,24>3
17.4503373s,C,17>15
17.4503373s,C,3>24
17.4503373s,C,17>15
17.4503373s,C,24>3
17.4503373s,C,3>24
17.4503373s,S,24>15
17.4523382s,D,14>19
17.4523382s,S,18>12
17.4523382s,C,19>22
17.4523382s,C,19>22
17.4523382s,C,22>19
17.4523382s,C,14>5
17.4523382s,C,22>19
17.4523382s,S,14>19
17.4523382s,C,14>5
17.4523382s,C,5>14
17.4523382s,C,5>14
17.4543384s,S,4>9
17.4543384s,S,5>8
17.4543384s,S,7>18
17.4553386s,S,21>13
17.4553386s,S,24>18
17.4553386s,S,2>12
17.456339s,S,24>19
17.456339s,S,7>9
17.4573391s,S,20>4
17.4603436s,S,1>21
17.4603436s,S,19>3
17.4603436s,S,25>15
17.4603436s,S,12>18
17.4603436s,S,25>11
17.4603436s,S,25>6
17.4623406s,S,6>19
17.4623406s,S,15>23
17.4623406s,S,3>10
17.4623406s,S,5>15
17.4663245s,S,12>14
17.4663245s,S,15>24
17.4673442s,S,20>2
17.4673442s,S,2>20
17.4673442s,S,20>3
17.4673442s,S,10>23
17.4673442s,S,10>3
17.4693445s,S,2>8
17.4693445s,S,15>4
17.4693445s,S,8>0
17.4703449s,S,14>12
17.4703449s,S,14>20
17.4723452s,S,6>17
17.4733453s,S,25>5
17.4743457s,S,2>17
17.4753459s,S,12>9
17.476346s,S,4>11
17.476346s,S,11>25
17.476346s,S,9>19
17.4783465s,S,6>22
17.4783465s,S,22>6
17.4783465s,S,22>7
17.4783465s,S,22>2
17.4803468s,S,1>17
17.4833475s,S,0>11
17.4833475s,S,8>23
17.4843476s,S,7>11
17.485348s,S,12>19
17.485348s,S,18>6
17.485348s,S,4>22
17.4863482s,S,25>4
17.4863482s,S,18>13
17.4863482s,S,23>3
17.4863482s,S,23>2
17.4863482s,S,1>25
17.4863482s,S,13>25
17.4893307s,S,4>24
17.4893307s,S,4>6
17.4893307s,S,22>14
17.4913292s,S,0>20
17.4923495s,S,2>22
17.4923495s,S,23>22
17.4943498s,S,17>23
17.4953499s,D,23>7
17.4953499s,C,23>22
17.4953499s,S,23>7
17.4953499s,C,22>23
17.4953499s,C,23>22
17.4953499s,C,22>23
17.4973502s,S,18>24
17.4973502s,S,16>13
17.4973502s,S,16>8
17.4973502s,S,7>25
17.4973502s,S,18>15
17.4973502s,S,16>15
17.5003512s,S,11>21
17.5003512s,S,11>12
17.5003512s,S,22>5
17.5003512s,S,22>12
17.5013513s,S,21>18
17.5013513s,S,5>18
17.5013513s,S,5>10
17.5013513s,S,21>12
17.5023514s,S,24>23
17.5023514s,S,24>11
17.504352s,S,18>21
17.5053521s,S,23>8
17.5053521s,S,24>17
17.5053521s,S,24>9
17.5053521s,S,23>0
17.5053521s,S,24>16
17.5103542s,S,2>23
17.5123533s,S,23>15
17.5123533s,S,10>15
17.5123533s,S,7>4
17.5123533s,S,20>14
17.5123533s,S,10>24
17.5123533s,S,25>19
17.5143539s,S,12>11
17.5163544s,S,4>15
17.5163544s,S,14>25
17.5163544s,S,16>24
17.5163544s,S,15>1
17.5163544s,S,2>19
17.5213554s,S,23>18
17.5223555s,S,1>14
17.5233556s,S,18>3
17.5233556s,S,20>7
17.5253562s,S,21>23
17.5253562s,S,2>14
17.5253562s,S,15>11
17.5273565s,S,3>13
17.5283569s,S,9>10
17.5333578s,S,19>7
17.5363585s,S,12>22
17.5363585s,S,24>14
17.5363585s,S,12>14
17.5363585s,S,14>23
17.5373587s,S,19>14
17.5393589s,S,3>8
17.5393589s,S,17>23
17.5413595s,S,23>6
17.5413595s,S,4>16
17.5413595s,S,23>3
17.5433597s,S,5>17
17.5493614s,S,22>2
17.5513614s,S,8>24
17.5513614s,S,11>4
17.5513614s,S,11>16
17.5513614s,S,21>11
17.5523618s,S,11>13
17.5533619s,S,21>2
17.5553625s,S,18>23
17.5563626s,S,9>7
17.5573627s,S,13>16
17.5573627s,S,7>23
17.5583629s,S,2>8
17.5583629s,S,15>25
17.559363s,S,15>18
17.5623637s,S,16>1
17.5623637s,S,4>25
17.5623637s,S,1>25
17.5623637s,S,24>8
17.5623637s,S,24>19
17.5643639s,S,22>1
17.5643639s,S,6>5
17.5643639s,S,22>14
17.5683648s,S,3>20
17.5683648s,S,23>18
17.5683648s,S,23>7
17.5683648s,S,2>25
17.5683648s,S,22>12
17.5683648s,S,22>0
17.5703653s,S,18>2
17.5703653s,S,16>18
17.573366s,S,0>16
17.5743664s,S,20>25
17.5743664s,S,20>2
17.5753666s,S,3>10
17.5753666s,S,18>6
17.5753666s,S,18>7
17.5783669s,D,25>23
17.5783669s,S,19>6
17.5783669s,S,18>13
17.5783669s,S,25>23
17.5783669s,C,23>3
17.5783669s,C,3>23
17.5783669s,C,23>3
17.5783669s,C,3>23
17.5803678s,S,4>24
17.5803678s,S,24>15
17.5803678s,S,4>6
17.5833682s,S,23>1
17.5833682s,S,1>0
17.5853684s,S,25>15
17.5853684s,S,22>6
17.5853684s,S,6>9
17.587369s,S,5>18
17.587369s,S,17>12
17.587369s,S,20>6
17.587369s,S,24>1
17.587369s,S,24>23
17.587369s,S,20>5
17.587369s,S,20>15
17.587369s,S,5>16
17.5893693s,S,18>0
17.5893693s,D,20>23
17.5893693s,S,18>15
17.5893693s,S,7>12
17.5893693s,S,7>25
17.5893693s,C,23>2
17.5893693s,C,23>2
17.5893693s,S,20>23
17.5893693s,C,2>23
17.5893693s,C,2>23
17.5933704s,S,10>23
17.5933704s,S,2>6
17.5953706s,S,5>10
17.5973712s,S,2>13
17.5973712s,S,9>12
17.5993717s,S,5>19
17.5993717s,S,15>24
17.5993717s,S,5>15
17.5993717s,D,6>21
17.5993717s,S,6>21
17.6023721s,S,23>8
17.6023721s,S,14>21
17.6023721s,S,22>5
17.6023721s,S,12>21
17.6023721s,S,14>23
17.6043724s,D,24>25
17.6043724s,S,21>11
17.6043724s,C,25>11
17.6043724s,C,25>11
17.6043724s,C,24>11
17.6043724s,C,11>25
17.6043724s,C,11>24
17.6043724s,C,24>11
17.6043724s,C,11>25
17.6043724s,C,11>24
17.6043724s,S,24>25
17.6063729s,S,10>6
17.6073731s,S,15>19
17.6073731s,S,4>22
17.6083732s,S,23>24
17.6093733s,S,12>14
17.6093733s,S,12>19
17.612374s,S,14>18
17.6133742s,S,25>20
17.6163751s,S,19>13
17.6163751s,S,22>4
17.6163751s,S,21>0
17.6163751s,S,18>14
17.6183754s,S,4>7
17.6203757s,D,15>21
17.6203757s,S,24>16
17.6203757s,S,23>5
17.6203757s,C,15>10
17.6203757s,C,21>23
17.6203757s,C,15>10
17.6203757s,S,15>21
17.6203757s,C,10>15
17.6203757s,C,21>23
17.6203757s,C,23>21
17.6203757s,C,10>15
17.6203757s,C,23>21
17.6223762s,S,22>16
17.6293777s,S,23>18
17.6293777s,S,20>18
17.631378s,S,16>11
17.631378s,S,23>7
17.631378s,S,23>17
17.631378s,S,13>1
17.6343787s,S,24>0
17.6343787s,S,9>2
17.6353791s,S,20>22
17.6353791s,S,22>10
17.6353791s,S,22>12
17.6363792s,S,24>14
17.6363792s,S,0>22
17.6363792s,S,0>20
17.6373793s,S,23>1
17.6403797s,S,1>17
17.6403797s,S,16>1
17.6403797s,S,16>9
17.6443808s,S,2>22
17.6493818s,S,15>14
17.6493818s,S,17>5
17.6543827s,S,2>25
17.6543827s,S,2>12
17.6553829s,S,7>1
17.6563833s,S,21>7
17.6593837s,S,23>25
17.6603841s,S,4>11
17.6613842s,S,6>10
17.6623844s,S,4>16
17.6673853s,S,13>17
17.6693859s,S,3>20
17.6693859s,S,24>17
17.6693859s,S,23>14
17.6693859s,S,24>8
17.6713861s,S,22>14
17.6733867s,S,4>20
17.6733867s,S,4>24
17.6733867s,S,22>0
17.6733867s,S,22>1
17.6733867s,S,14>21
17.6733867s,S,14>15
17.6733867s,S,14>24
17.675387s,S,1>8
17.675387s,S,24>1
17.675387s,S,24>23
17.675387s,S,5>13
17.6763874s,S,23>10
17.6763874s,S,23>17
17.6773875s,S,19>10
17.6773875s,S,18>6
17.6793881s,S,20>0
17.6803882s,S,18>4
17.6803882s,S,5>18
17.6803882s,S,5>10
17.6803882s,S,18>0
17.6803882s,S,25>7
17.6803882s,S,18>15
17.6843887s,S,23>18
17.6843887s,S,1>7
17.6843887s,S,23>1
17.6843887s,S,15>4
17.6843887s,S,15>25
17.6863893s,S,12>21
17.6903901s,S,23>20
17.6913905s,S,22>10
17.6913905s,S,22>8
17.695391s,S,2>18
17.695391s,S,6>19
17.6963915s,S,10>22
17.6963915s,S,10>6
17.7003923s,D,7>24
17.7003923s,S,6>23
17.7003923s,S,21>6
17.7003923s,C,24>9
17.7003923s,C,9>24
17.7003923s,C,24>9
17.7003923s,S,7>24
17.7003923s,C,9>24
17.7023925s,S,16>24
17.703393s,S,4>15
17.7043931s,S,22>12
17.7043931s,S,22>5
17.7053935s,S,20>14
17.7063936s,S,16>11
17.7063936s,S,13>12
17.7083939s,S,5>23
17.7083939s,S,1>24
17.7093943s,D,20>1
17.7093943s,C,20>25
17.7093943s,S,20>1
17.7093943s,C,25>20
17.7093943s,C,20>25
17.7093943s,C,25>20
17.7113949s,S,23>4
17.7113949s,S,25>15
17.7113949s,S,25>13
17.7133949s,S,24>15
17.7133949s,S,5>22
17.7163955s,S,21>1
17.7163955s,S,2>19
17.717396s,S,16>18
17.717396s,S,1>16
17.7193962s,S,25>24
17.7213965s,S,18>14
17.7213965s,S,21>15
17.7223969s,S,23>10
17.723397s,S,15>8
17.7243972s,S,21>13
17.728398s,S,22>16
17.7303985s,S,23>17
17.7303985s,S,23>18
17.7303985s,S,23>1
17.7333992s,S,20>7
17.7343994s,S,5>19
17.7363996s,S,24>16
17.7363996s,S,24>14
17.7363996s,S,5>17
17.7383999s,S,4>17
17.7383999s,S,23>14
17.7404004s,S,1>13
17.7404004s,S,2>12
17.7414009s,S,24>8
17.742401s,S,19>11
17.742401s,S,0>11
17.7444012s,D,17>10
17.7444012s,S,17>10
17.7464015s,S,22>8
17.7464015s,S,2>20
17.7464015s,S,20>10
17.7464015s,S,22>10
17.7474019s,S,12>22
17.7514028s,S,10>7
17.7524029s,S,6>2
17.7524029s,S,6>10
17.7524029s,S,13>3
17.7544034s,S,4>11
17.7564037s,S,5>20
17.7564037s,S,24>17
17.7604048s,S,15>11
17.7634052s,S,19>5
17.7634052s,S,24>23
17.7634052s,S,24>1
17.7664059s,S,24>18
17.7664059s,S,5>16
17.7664059s,S,24>0
17.7664059s,S,21>8
17.7664059s,S,5>18
17.7694036s,S,23>24
17.7704038s,S,21>12
17.7704038s,S,22>12
17.7714042s,S,18>4
17.7714042s,S,18>0
17.7714042s,S,18>24
17.7734045s,S,14>23
17.7764051s,S,15>18
17.7774056s,S,23>10
17.7774056s,S,23>7
17.780406s,S,4>9
17.7843901s,S,0>22
17.7843901s,S,18>6
17.7853908s,S,14>25
17.7853908s,S,14>15
17.787391s,S,17>21
17.787391s,S,10>17
17.7894083s,S,10>22
17.7894083s,S,1>15
17.7934091s,S,23>20
17.7934091s,S,20>23
17.7953924s,S,4>22
17.7953924s,S,13>2
17.7964124s,S,1>16
17.7964124s,S,18>16
17.7964124s,S,23>6
17.7964124s,S,24>7
17.7983957s,S,4>15
17.8003933s,S,5>6
17.8014149s,S,2>19
17.803411s,S,6>9
17.8054145s,S,15>16
17.8054145s,S,22>8
17.8054145s,S,22>10
17.8073983s,D,3>22
17.8073983s,S,23>5
17.8073983s,S,1>20
17.8073983s,S,20>1
17.8073983s,S,3>22
17.8093951s,S,4>19
17.8104157s,S,15>4
17.8104157s,S,10>20
17.8104157s,S,19>2
17.8104157s,S,21>10
17.8114159s,D,16>10
17.8114159s,S,16>10
17.8124166s,S,6>23
17.8124166s,S,24>13
17.8124166s,S,6>19
17.8144148s,S,5>12
17.8144148s,S,18>14
17.8194175s,S,22>7
17.8214151s,S,20>18
17.8214151s,S,20>14
17.8224153s,D,6>24
17.8224153s,C,24>13
17.8224153s,C,13>24
17.8224153s,C,24>13
17.8224153s,S,6>24
17.8224153s,C,13>24
17.8244003s,S,15>20
17.8274165s,S,20>5
17.8284166s,S,24>21
17.8284166s,S,17>8
17.8334017s,S,0>16
17.8364215s,S,24>10
17.8384217s,S,2>16
17.8394219s,S,22>12
17.8394219s,S,23>17
17.8404223s,S,14>21
17.8404223s,S,25>5
17.8404223s,S,21>17
17.8404223s,S,15>25
17.8424199s,S,13>19
17.8434201s,D,12>16
17.8434201s,S,12>16
17.8454206s,S,20>6
17.8454206s,S,15>0
17.8454206s,S,6>25
17.8464207s,S,10>7
17.8464207s,S,20>22
17.8464207s,S,20>7
17.8504216s,S,24>4
17.8504216s,S,24>1
17.8504216s,S,24>23
17.8514217s,S,15>8
17.8524221s,S,2>9
17.8534222s,S,18>13
17.8534222s,S,24>14
17.8534222s,S,24>16
17.8564229s,S,23>14
17.8564229s,S,6>5
17.8564229s,S,23>24
17.8594072s,D,17>15
17.8594072s,C,15>16
17.8594072s,C,16>15
17.8594072s,C,15>16
17.8594072s,S,17>15
17.8594072s,C,16>15
17.8614242s,S,17>0
17.8644067s,S,22>8
17.8644067s,S,22>10
17.8644067s,S,18>0
17.8644067s,S,18>4
17.8704262s,S,22>3
17.8734269s,S,1>22
17.8734269s,S,16>13
17.8764103s,S,5>19
17.8784308s,S,4>7
17.8784308s,S,18>6
17.8814285s,S,15>5
17.883413s,S,1>12
17.883413s,S,6>10
17.8854323s,S,14>18
17.888433s,S,23>10
17.888433s,S,16>10
17.888433s,S,10>16
17.888433s,S,16>22
17.8904332s,S,2>17
17.8904332s,S,0>3
17.8904332s,S,5>16
17.8904332s,S,4>22
17.8904332s,S,18>3
17.8904332s,S,5>23
17.8924309s,S,7>19
17.8924309s,S,17>13
17.893431s,S,22>2
17.8944314s,S,6>3
17.8954315s,S,14>25
17.8964317s,D,19>16
17.8964317s,S,23>0
17.8964317s,S,20>4
17.8964317s,C,19>5
17.8964317s,S,19>16
17.8964317s,C,19>5
17.8964317s,C,5>19
17.8964317s,C,5>19
17.8984322s,S,23>4
17.8984322s,S,24>18
17.9024175s,S,15>18
17.9054337s,S,20>9
17.9054337s,S,13>11
17.9054337s,S,10>9
17.9074369s,S,6>2
17.9074369s,S,22>12
17.9094375s,S,18>14
17.911438s,S,5>13
17.911438s,S,5>12
17.9124382s,S,14>0
17.9204398s,S,22>8
17.9204398s,S,22>10
17.9204398s,S,24>21
17.9204398s,S,24>19
17.9224403s,S,23>15
17.9254407s,S,16>2
17.9294418s,S,16>12
17.930442s,S,17>5
17.9324232s,S,24>4
17.9324232s,S,24>17
17.9344428s,S,15>13
17.9344428s,S,10>9
17.9344428s,S,10>11
17.9344428s,S,3>0
17.9374432s,S,4>20
