t,c,d
8h52m58.0055919s,S,19>20:52
8h52m58.0225953s,S,20>5:50
8h52m58.0225953s,S,20>4:50
8h52m58.038612s,S,27>19:50
8h52m58.0736286s,S,20>19:50
8h52m58.07963s,S,25>23:50
8h52m58.07963s,S,20>11:50
8h52m58.0826307s,S,24>8:50
8h52m58.093633s,S,24>15:50
8h52m58.1246192s,S,20>15:50
8h52m58.1266209s,S,20>3:50
8h52m58.1606523s,S,25>4:50
8h52m58.1646531s,S,20>24:50
8h52m58.177673s,S,20>7:50
8h52m58.196662s,S,20>4:50
8h52m58.2266876s,S,24>20:50
8h52m58.2266876s,S,24>15:50
8h52m58.2336692s,S,20>16:50
8h52m58.2406713s,S,25>9:50
8h52m58.2706972s,S,20>0:50
8h52m58.2926822s,S,20>8:50
8h52m58.2966833s,S,20>6:50
8h52m58.3006838s,S,25>13:50
8h52m58.3036845s,S,20>3:50
8h52m58.3617164s,S,24>12:50
8h52m58.3646968s,S,24>22:50
8h52m58.3657172s,S,20>5:50
8h52m58.3737191s,S,25>14:50
8h52m58.4097265s,S,20>16:50
8h52m58.4097265s,S,20>3:50
8h52m58.4177284s,S,20>19:50
8h52m58.4427334s,S,20>14:50
8h52m58.4547362s,S,24>25:50
8h52m58.4647184s,S,24>10:50
8h52m58.4707397s,S,25>16:50
8h52m58.5067474s,S,20>24:50
8h52m58.5407351s,S,20>25:50
8h52m58.5437346s,S,20>16:50
8h52m58.5447362s,S,24>27:50
8h52m58.5847449s,S,25>0:50
8h52m58.6457784s,S,20>0:50
8h52m58.6737648s,S,20>6:50
8h52m58.6737648s,S,20>25:50
8h52m58.6757653s,S,20>5:50
8h52m58.7107925s,S,25>15:50
8h52m58.7938086s,S,20>19:50
8h52m58.8178141s,S,20>24:50
8h52m58.8197968s,S,20>14:50
8h52m58.9158167s,S,20>4:50
8h52m59.0168387s,S,20>15:50
8h52m59.1618711s,S,20>6:50
8h52m59.3089234s,S,20>14:50
8h52m59.424948s,S,20>25:50
8h52m59.5559745s,S,20>17:50
8h52m59.6509936s,S,20>12:50
8h52m59.7570148s,S,20>11:50
8h52m59.8530344s,S,20>7:50
8h52m59.9630552s,S,20>8:50
8h53m1.2883296s,D,28>0
8h53m1.2883296s,C,0>27
8h53m1.2883296s,C,0>27
8h53m1.2883296s,C,27>0
8h53m1.2983151s,C,27>0
8h53m1.2983151s,L,28
8h53m1.7974375s,S,0>28:51
8h53m1.8934579s,S,28>0:52
8h53m1.989476s,S,0>3:50
8h53m2.0904808s,S,0>23:50
8h53m2.186522s,S,0>7:50
8h53m2.269539s,S,28>0:51
8h53m2.2935445s,S,0>10:50
8h53m2.3655563s,S,0>28:52
8h53m2.368557s,D,23>28
8h53m2.368557s,S,23>28:51
8h53m2.3845605s,S,0>21:50
8h53m2.4185705s,S,28>23:52
8h53m2.4685806s,S,28>23:50
8h53m2.4685806s,S,23>3:50
8h53m2.485584s,S,0>20:50
8h53m2.5185906s,S,28>0:50
8h53m2.5235916s,S,23>1:50
8h53m2.5686007s,S,23>10:50
8h53m2.6136095s,S,23>27:50
8h53m2.6326132s,S,0>22:50
8h53m2.6686208s,S,23>15:50
8h53m2.7076285s,D,7>28
8h53m2.7076285s,S,7>28:51
8h53m2.7386349s,S,0>9:50
8h53m2.76364s,S,23>28:50
8h53m2.7656402s,D,1>28
8h53m2.7656402s,S,1>28:51
8h53m2.769641s,S,28>7:52
8h53m2.8116498s,S,28>1:52
8h53m2.8156503s,S,0>28:50
8h53m2.8156503s,S,23>5:50
8h53m2.8246523s,D,10>28
8h53m2.8246523s,S,10>28:51
8h53m2.8306537s,S,7>5:50
8h53m2.8506575s,D,27>28
8h53m2.8506575s,S,27>28:51
8h53m2.857659s,S,1>26:50
8h53m2.871662s,S,28>10:52
8h53m2.9056494s,S,1>18:50
8h53m2.9076667s,S,23>4:50
8h53m2.9076667s,S,28>27:52
8h53m2.9106674s,S,0>19:50
8h53m2.9106674s,S,0>28:51
8h53m2.9196513s,S,10>17:50
8h53m2.9306718s,S,7>1:50
8h53m2.9466753s,S,1>6:50
8h53m2.9526767s,D,3>28
8h53m2.9526767s,S,3>28:51
8h53m2.9606783s,S,10>28:50
8h53m2.9606783s,S,23>25:50
8h53m2.9646618s,S,27>19:50
8h53m2.9896683s,S,7>21:50
8h53m3.0066706s,S,10>18:50
8h53m3.0066706s,S,28>0:52
8h53m3.0116715s,S,28>3:52
8h53m3.0286752s,D,20>28
8h53m3.0286752s,S,0>24:50
8h53m3.0286752s,C,20>4
8h53m3.0286752s,S,20>28:51
8h53m3.0286752s,C,20>4
8h53m3.0286752s,C,4>20
8h53m3.0286752s,C,4>20
8h53m3.0406773s,S,27>6:50
8h53m3.0416778s,S,1>9:50
8h53m3.0426782s,S,23>17:50
8h53m3.046679s,S,10>13:50
8h53m3.0576813s,S,7>20:50
8h53m3.0606823s,D,21>28
8h53m3.0606823s,S,21>28:51
8h53m3.0676841s,S,1>11:50
8h53m3.0676841s,S,3>23:50
8h53m3.0826878s,S,10>23:50
8h53m3.089689s,S,23>7:50
8h53m3.1016915s,S,0>28:50
8h53m3.1086944s,S,1>14:50
8h53m3.1157135s,S,28>21:52
8h53m3.1237181s,S,3>9:50
8h53m3.1277189s,S,10>9:50
8h53m3.128719s,S,28>20:52
8h53m3.1417219s,S,27>23:50
8h53m3.1507032s,S,23>13:50
8h53m3.1537244s,S,10>24:50
8h53m3.1587256s,S,3>26:50
8h53m3.1607053s,S,0>25:50
8h53m3.1687275s,S,7>26:50
8h53m3.1687275s,S,1>19:50
8h53m3.1717282s,S,21>0:50
8h53m3.1797295s,D,11>28
8h53m3.1797295s,S,11>28:51
8h53m3.1927324s,S,23>21:50
8h53m3.1997342s,S,27>5:50
8h53m3.2017139s,S,0>19:50
8h53m3.2157369s,S,3>14:50
8h53m3.2267395s,S,28>11:52
8h53m3.2287397s,S,20>3:50
8h53m3.2307403s,S,7>27:50
8h53m3.2357412s,S,10>0:50
8h53m3.2357412s,S,1>0:50
8h53m3.2487435s,S,23>14:50
8h53m3.2557248s,D,25>28
8h53m3.2557248s,C,25>2
8h53m3.2557248s,C,2>25
8h53m3.2557248s,S,25>28:51
8h53m3.2567243s,C,25>2
8h53m3.2567243s,C,2>25
8h53m3.2647266s,D,9>28
8h53m3.2647266s,S,9>28:51
8h53m3.2737468s,S,11>15:50
8h53m3.2757471s,S,21>9:50
8h53m3.2857492s,S,0>1:50
8h53m3.2867494s,S,3>8:50
8h53m3.2957362s,D,26>28
8h53m3.2957362s,S,26>28:51
8h53m3.2967545s,S,27>24:50
8h53m3.2967545s,S,28>9:52
8h53m3.2987548s,S,7>25:50
8h53m3.2987548s,D,14>28
8h53m3.2987548s,S,14>28:51
8h53m3.3137567s,S,21>28:50
8h53m3.3137567s,S,23>0:50
8h53m3.3187585s,D,6>28
8h53m3.3187585s,S,0>24:50
8h53m3.3187585s,C,6>22
8h53m3.3187585s,S,6>28:51
8h53m3.3187585s,C,22>6
8h53m3.3187585s,C,6>22
8h53m3.3187585s,C,22>6
8h53m3.3277615s,S,10>14:50
8h53m3.3277615s,S,1>17:50
8h53m3.3297617s,S,3>28:50
8h53m3.3297617s,S,9>1:50
8h53m3.335742s,S,20>16:50
8h53m3.3377637s,S,28>25:52
8h53m3.3487657s,S,28>26:52
8h53m3.3567673s,S,9>12:50
8h53m3.3647487s,S,11>8:50
8h53m3.3657694s,S,28>3:51
8h53m3.3657694s,S,28>14:52
8h53m3.3697494s,S,1>25:50
8h53m3.3717493s,S,21>5:50
8h53m3.3777507s,S,0>26:50
8h53m3.3867715s,S,3>20:50
8h53m3.3887715s,S,10>8:50
8h53m3.3897722s,S,27>2:50
8h53m3.3917725s,S,7>23:50
8h53m3.3927729s,S,9>17:50
8h53m3.3957551s,S,11>4:50
8h53m3.4017773s,S,26>4:50
8h53m3.4107791s,S,23>2:50
8h53m3.41578s,S,28>6:52
8h53m3.4187807s,S,23>28:51
8h53m3.4187807s,S,9>0:50
8h53m3.4207813s,S,25>23:50
8h53m3.4217814s,S,28>26:51
8h53m3.4217814s,S,3>28:52
8h53m3.4337835s,S,14>16:50
8h53m3.4407853s,S,27>16:50
8h53m3.4427856s,S,11>22:50
8h53m3.4457863s,S,1>7:50
8h53m3.4467864s,D,15>28
8h53m3.4467864s,C,15>6
8h53m3.4467864s,C,15>6
8h53m3.4467864s,S,15>28:51
8h53m3.4467864s,C,6>15
8h53m3.4467864s,C,6>15
8h53m3.4517874s,S,0>25:50
8h53m3.4517874s,S,26>28:50
8h53m3.4517874s,S,7>2:50
8h53m3.4657901s,S,20>5:50
8h53m3.468791s,S,21>22:50
8h53m3.4697912s,S,28>23:52
8h53m3.4717914s,S,28>10:51
8h53m3.473792s,S,0>18:50
8h53m3.4837737s,D,18>28
8h53m3.4837737s,C,28>20
8h53m3.4837737s,C,20>28
8h53m3.4837737s,S,18>28:51
8h53m3.4837737s,C,28>20
8h53m3.4837737s,C,20>28
8h53m3.4937961s,S,3>21:50
8h53m3.4937961s,S,9>25:50
8h53m3.498797s,S,11>2:50
8h53m3.5027952s,S,25>4:50
8h53m3.5027952s,S,26>5:50
8h53m3.5027952s,S,1>28:50
8h53m3.5027952s,S,26>28:52
8h53m3.5087966s,S,7>24:50
8h53m3.5117973s,S,6>26:50
8h53m3.5187809s,S,10>28:52
8h53m3.5208019s,S,28>23:51
8h53m3.5258029s,S,27>21:50
8h53m3.5288036s,S,14>3:50
8h53m3.5298037s,S,28>18:52
8h53m3.5348047s,S,21>7:50
8h53m3.5398059s,S,11>13:50
8h53m3.5428063s,S,28>15:52
8h53m3.5488074s,S,1>23:50
8h53m3.5538086s,S,28>0:50
8h53m3.5558092s,D,2>28
8h53m3.5558092s,S,9>10:50
8h53m3.5558092s,S,3>0:50
8h53m3.5558092s,C,28>11
8h53m3.5558092s,C,11>28
8h53m3.5558092s,C,28>11
8h53m3.5558092s,S,2>28:51
8h53m3.5558092s,C,11>28
8h53m3.5628104s,D,17>28
8h53m3.5628104s,C,28>14
8h53m3.5628104s,C,14>28
8h53m3.5628104s,C,28>14
8h53m3.5628104s,C,17>22
8h53m3.5628104s,C,14>28
8h53m3.5628104s,C,17>22
8h53m3.5628104s,C,22>17
8h53m3.5628104s,S,17>28:51
8h53m3.5628104s,C,22>17
8h53m3.5647904s,S,0>13:50
8h53m3.5658113s,S,28>1:50
8h53m3.5718124s,S,28>25:51
8h53m3.5718124s,S,23>28:52
8h53m3.5768104s,S,11>17:50
8h53m3.5768104s,S,18>4:50
8h53m3.5778109s,S,0>22:50
8h53m3.5818117s,S,9>3:50
8h53m3.5848124s,D,4>28
8h53m3.5848124s,S,25>6:50
8h53m3.5848124s,C,28>17
8h53m3.5848124s,C,28>17
8h53m3.5848124s,S,4>28:51
8h53m3.5848124s,C,17>28
8h53m3.5848124s,C,17>28
8h53m3.5878154s,S,27>12:50
8h53m3.5908164s,D,22>28
8h53m3.5908164s,C,28>27
8h53m3.5908164s,C,27>28
8h53m3.5908164s,S,22>28:51
8h53m3.5908164s,C,28>27
8h53m3.5908164s,C,27>28
8h53m3.5948172s,S,26>1:50
8h53m3.6018187s,S,21>27:50
8h53m3.6018187s,S,14>19:50
8h53m3.6038192s,S,7>13:50
8h53m3.6038192s,S,28>2:52
8h53m3.6068199s,S,20>24:50
8h53m3.6078201s,S,6>2:50
8h53m3.6178026s,S,9>18:50
8h53m3.6198222s,S,11>6:50
8h53m3.6228232s,S,18>11:50
8h53m3.6228232s,S,28>9:50
8h53m3.6368259s,S,28>4:52
8h53m3.6388265s,S,15>17:50
8h53m3.6398266s,S,26>0:50
8h53m3.6438274s,S,9>14:50
8h53m3.6488284s,S,27>8:50
8h53m3.6488284s,S,2>8:50
8h53m3.650826s,S,28>21:50
8h53m3.6528262s,S,28>25:50
8h53m3.6528262s,S,28>22:52
8h53m3.6528262s,S,25>28:52
8h53m3.6558269s,S,28>0:50
8h53m3.6558269s,S,28>9:51
8h53m3.6568101s,S,7>19:50
8h53m3.6578304s,S,3>13:50
8h53m3.6628314s,S,21>19:50
8h53m3.6638315s,S,18>16:50
8h53m3.6808352s,S,2>27:50
8h53m3.6818353s,D,19>28
8h53m3.6818353s,C,28>10
8h53m3.6818353s,C,19>16
8h53m3.6818353s,C,10>28
8h53m3.6818353s,C,28>10
8h53m3.6818353s,S,19>28:51
8h53m3.6818353s,C,16>19
8h53m3.6818353s,C,19>16
8h53m3.6818353s,C,10>28
8h53m3.6818353s,C,16>19
8h53m3.6838153s,S,0>9:50
8h53m3.6868363s,S,9>28:52
8h53m3.6878364s,S,14>1:50
8h53m3.6888368s,S,4>6:50
8h53m3.6898369s,S,27>15:50
8h53m3.6898369s,S,9>22:50
8h53m3.6988188s,S,6>19:50
8h53m3.7038399s,S,3>16:50
8h53m3.7068403s,S,28>9:50
8h53m3.7068403s,S,28>21:51
8h53m3.709841s,S,11>21:50
8h53m3.7158421s,S,22>21:50
8h53m3.7188428s,S,28>4:50
8h53m3.7298451s,S,15>20:50
8h53m3.7318454s,S,9>28:50
8h53m3.7318454s,S,2>28:50
8h53m3.7338266s,S,25>28:50
8h53m3.734846s,S,28>7:50
8h53m3.734846s,S,26>15:50
8h53m3.7378467s,S,7>22:50
8h53m3.7378467s,S,21>15:50
8h53m3.7388469s,S,18>1:50
8h53m3.7448479s,S,20>0:50
8h53m3.7488488s,S,14>25:50
8h53m3.7518494s,S,28>19:52
8h53m3.7588509s,S,0>18:50
8h53m3.7608512s,S,11>20:50
8h53m3.7628518s,D,5>28
8h53m3.7628518s,S,21>28:52
8h53m3.7628518s,S,28>6:51
8h53m3.7628518s,S,28>21:50
8h53m3.7628518s,S,9>2:50
8h53m3.7628518s,C,28>21
8h53m3.7628518s,S,5>28:51
8h53m3.7628518s,C,28>21
8h53m3.7628518s,C,21>28
8h53m3.7628518s,C,21>28
8h53m3.7698533s,S,7>28:51
8h53m3.7738541s,S,28>2:50
8h53m3.7738541s,S,28>21:50
8h53m3.778855s,S,18>22:50
8h53m3.778855s,S,2>18:50
8h53m3.7818554s,S,22>16:50
8h53m3.7848561s,S,4>11:50
8h53m3.7878568s,D,24>28
8h53m3.7878568s,C,28>19
8h53m3.7878568s,C,19>28
8h53m3.7878568s,C,24>18
8h53m3.7878568s,C,28>19
8h53m3.7878568s,C,18>24
8h53m3.7878568s,C,19>28
8h53m3.7878568s,C,24>18
8h53m3.7878568s,S,24>28:51
8h53m3.7878568s,C,18>24
8h53m3.789857s,S,9>21:50
8h53m3.789857s,S,3>6:50
8h53m3.7908575s,S,27>11:50
8h53m3.7958584s,S,28>7:50
8h53m3.8078609s,S,7>0:50
8h53m3.8158622s,S,6>28:50
8h53m3.8178422s,S,25>0:50
8h53m3.8188632s,S,2>6:50
8h53m3.8198633s,S,28>9:50
8h53m3.8198633s,S,28>2:50
8h53m3.8298652s,S,4>27:50
8h53m3.8298652s,S,26>19:50
8h53m3.8338458s,D,12>28
8h53m3.8338458s,C,28>18
8h53m3.8338458s,C,18>28
8h53m3.8338458s,S,12>28:51
8h53m3.8338458s,C,28>18
8h53m3.8338458s,C,18>28
8h53m3.8358666s,S,18>25:50
8h53m3.8388673s,S,21>23:50
8h53m3.8418677s,S,27>4:50
8h53m3.8448683s,S,14>8:50
8h53m3.8488692s,S,0>13:50
8h53m3.8508521s,S,28>0:50
8h53m3.8538704s,S,28>5:52
8h53m3.8558707s,S,28>1:50
8h53m3.8558707s,S,28>7:50
8h53m3.8568708s,S,11>27:50
8h53m3.8588713s,S,28>6:50
8h53m3.8698737s,D,28>27
8h53m3.8698737s,C,28>15
8h53m3.8698737s,S,28>27:51
8h53m3.8698737s,C,15>28
8h53m3.8698737s,C,28>15
8h53m3.8698737s,C,15>28
8h53m3.8738742s,S,22>0:50
8h53m3.8738742s,S,28>24:52
8h53m3.8758747s,S,15>27:50
8h53m3.8848765s,S,4>19:50
8h53m3.8908776s,S,28>12:52
8h53m3.8908776s,S,20>19:50
8h53m3.891878s,S,3>22:50
8h53m3.8958788s,S,21>3:50
8h53m3.8958788s,S,14>22:50
8h53m3.896879s,S,27>14:50
8h53m3.9008595s,S,26>12:50
8h53m3.9048598s,S,28>25:50
8h53m3.9078813s,S,27>28:51
8h53m3.9088817s,S,11>1:50
8h53m3.9098818s,D,13>28
8h53m3.9098818s,S,2>11:50
8h53m3.9098818s,C,28>2
8h53m3.9098818s,C,2>28
8h53m3.9098818s,S,13>28:51
8h53m3.9098818s,C,28>2
8h53m3.9098818s,C,2>28
8h53m3.9118821s,S,6>24:50
8h53m3.9118821s,S,6>28:52
8h53m3.9138826s,S,18>26:50
8h53m3.9138826s,S,7>28:50
8h53m3.9188836s,S,28>1:50
8h53m3.9188836s,S,28>7:52
8h53m3.934866s,S,0>1:50
8h53m3.9448723s,S,25>15:50
8h53m3.9468723s,S,5>20:50
8h53m3.9488726s,S,12>20:50
8h53m3.951873s,S,11>18:50
8h53m3.9548742s,S,28>3:50
8h53m3.9548742s,S,28>13:52
8h53m3.9548742s,S,2>16:50
8h53m3.9578743s,S,4>23:50
8h53m3.9578743s,S,21>11:50
8h53m3.9578743s,S,26>22:50
8h53m3.9598904s,S,24>5:50
8h53m3.9618907s,S,18>0:50
8h53m3.9638912s,S,28>27:52
8h53m3.9638912s,S,27>28:52
8h53m3.9678768s,S,28>1:50
8h53m3.9758787s,S,14>18:50
8h53m3.9768791s,S,7>17:50
8h53m3.978875s,S,15>23:50
8h53m3.9798763s,S,22>8:50
8h53m3.9818877s,S,28>7:50
8h53m3.9818877s,S,7>27:50
8h53m3.9859542s,S,28>25:50
8h53m3.9859542s,S,28>6:50
8h53m3.9988914s,S,13>3:50
8h53m4.0099723s,S,21>8:50
8h53m4.0099723s,S,4>22:50
8h53m4.0140218s,S,28>26:50
8h53m4.0140218s,S,20>15:50
8h53m4.0198877s,S,26>7:50
8h53m4.0228872s,S,27>28:50
8h53m4.0228872s,S,28>4:50
8h53m4.0238885s,S,27>5:50
8h53m4.0268883s,S,0>26:50
8h53m4.0268883s,S,22>24:50
8h53m4.0339854s,S,2>17:50
8h53m4.040004s,S,14>2:50
8h53m4.0430132s,S,28>7:51
8h53m4.0430132s,S,28>1:50
8h53m4.045892s,S,6>5:50
8h53m4.0470041s,S,13>26:50
8h53m4.051004s,S,7>25:50
8h53m4.0550374s,S,12>24:50
8h53m4.0550374s,S,18>15:50
8h53m4.0688988s,S,28>23:50
8h53m4.0688988s,S,28>25:50
8h53m4.0738977s,S,25>9:50
8h53m4.0738977s,S,4>16:50
8h53m4.0758982s,S,2>19:50
8h53m4.0758982s,S,28>5:50
8h53m4.0758982s,S,15>8:50
8h53m4.078901s,S,27>7:50
8h53m4.0808989s,D,16>28
8h53m4.0808989s,C,28>9
8h53m4.0808989s,S,16>28:51
8h53m4.0808989s,C,9>28
8h53m4.0808989s,C,28>9
8h53m4.0808989s,C,9>28
8h53m4.0838999s,S,26>3:50
8h53m4.0869003s,S,28>6:50
8h53m4.0879004s,S,13>25:50
8h53m4.0879004s,S,5>27:50
8h53m4.0889011s,S,24>7:50
8h53m4.1009033s,S,14>9:50
8h53m4.1049053s,S,28>1:51
8h53m4.1049053s,S,7>28:52
8h53m4.1199078s,S,27>19:50
8h53m4.1199078s,S,28>27:50
8h53m4.1199078s,S,28>23:50
8h53m4.1239083s,S,22>7:50
8h53m4.1259089s,S,0>7:50
8h53m4.1369112s,S,25>13:50
8h53m4.1399113s,S,26>18:50
8h53m4.1429123s,S,2>9:50
8h53m4.1429123s,S,7>23:50
8h53m4.1459136s,S,14>5:50
8h53m4.1459136s,S,18>5:50
8h53m4.1459136s,S,12>6:50
8h53m4.1499141s,D,20>28
8h53m4.1499141s,C,28>4
8h53m4.1499141s,S,20>28:51
8h53m4.1499141s,C,28>4
8h53m4.1499141s,C,4>28
8h53m4.1499141s,C,4>28
8h53m4.1509139s,S,1>28:52
8h53m4.1509139s,S,28>20:51
8h53m4.1519143s,S,28>7:50
8h53m4.1519143s,S,28>25:50
8h53m4.1579157s,S,15>18:50
8h53m4.1579157s,S,4>18:50
8h53m4.1609164s,S,13>23:50
8h53m4.1609164s,S,28>16:52
8h53m4.1649175s,S,20>6:50
8h53m4.1679185s,S,28>13:50
8h53m4.1699182s,S,2>13:50
8h53m4.1719193s,S,28>3:50
8h53m4.1719193s,S,28>23:50
8h53m4.1779201s,S,28>0:50
8h53m4.1829216s,S,6>4:50
8h53m4.183922s,S,5>16:50
8h53m4.183922s,S,28>6:50
8h53m4.1859223s,S,24>2:50
8h53m4.1869227s,S,26>13:50
8h53m4.1949238s,S,22>3:50
8h53m4.1949238s,S,27>6:50
8h53m4.202926s,S,13>19:50
8h53m4.2039264s,S,4>26:50
8h53m4.2039264s,S,7>26:50
8h53m4.2049265s,S,2>7:50
8h53m4.2089277s,S,25>14:50
8h53m4.2139283s,S,28>7:50
8h53m4.2219522s,S,28>23:50
8h53m4.2269532s,D,8>28
8h53m4.2269532s,S,26>16:50
8h53m4.2269532s,C,28>6
8h53m4.2269532s,C,6>28
8h53m4.2269532s,C,28>6
8h53m4.2269532s,S,8>28:51
8h53m4.2269532s,C,6>28
8h53m4.2289537s,S,28>26:50
8h53m4.2289537s,S,28>3:50
8h53m4.2319541s,S,18>10:50
8h53m4.2319541s,S,0>10:50
8h53m4.2409562s,S,28>6:50
8h53m4.2409562s,S,16>17:50
8h53m4.2469572s,S,12>16:50
8h53m4.2509378s,S,15>26:50
8h53m4.2519585s,S,20>28:52
8h53m4.2519585s,S,28>20:52
8h53m4.2529586s,S,14>27:50
8h53m4.2549592s,S,4>15:50
8h53m4.2599598s,S,2>24:50
8h53m4.2609602s,D,28>11
8h53m4.2609602s,C,28>8
8h53m4.2609602s,C,28>8
8h53m4.2609602s,S,28>11:51
8h53m4.2609602s,C,8>28
8h53m4.2609602s,C,8>28
8h53m4.2629605s,S,22>14:50
8h53m4.2639606s,S,13>0:50
8h53m4.2659612s,S,7>24:50
8h53m4.2679412s,S,24>17:50
8h53m4.2739602s,S,28>23:50
8h53m4.2749603s,S,18>2:50
8h53m4.2759607s,S,28>1:50
8h53m4.277961s,S,6>11:50
8h53m4.2799616s,S,28>26:50
8h53m4.2859656s,S,28>22:50
8h53m4.2859656s,S,28>3:50
8h53m4.2949673s,S,27>23:50
8h53m4.3039694s,S,5>7:50
8h53m4.30795s,S,25>16:50
8h53m4.30795s,S,26>6:50
8h53m4.3089507s,S,11>28:52
8h53m4.3129711s,S,20>14:50
8h53m4.3169535s,S,18>14:50
8h53m4.3179724s,S,16>27:50
8h53m4.3219732s,D,28>14
8h53m4.3219732s,S,28>25:50
8h53m4.3219732s,C,28>25
8h53m4.3219732s,C,25>28
8h53m4.3219732s,S,28>14:51
8h53m4.3219732s,C,28>25
8h53m4.3219732s,C,25>28
8h53m4.3239735s,S,0>21:50
8h53m4.3249736s,S,14>20:50
8h53m4.3319751s,S,28>23:50
8h53m4.3339548s,S,12>5:50
8h53m4.3379762s,S,28>26:50
8h53m4.3389766s,S,22>4:50
8h53m4.3409769s,S,2>14:50
8h53m4.3429774s,S,28>3:50
8h53m4.3469782s,S,15>11:50
8h53m4.3489785s,S,26>28:51
8h53m4.3489785s,S,28>22:50
8h53m4.3509609s,S,13>7:50
8h53m4.3519792s,S,24>28:50
8h53m4.3519792s,S,4>12:50
8h53m4.3519792s,S,27>21:50
8h53m4.3519792s,S,20>15:50
8h53m4.3539797s,D,25>28
8h53m4.3539797s,S,28>5:50
8h53m4.3539797s,C,28>16
8h53m4.3539797s,C,16>28
8h53m4.3539797s,C,28>16
8h53m4.3539797s,S,25>28:51
8h53m4.3539797s,C,16>28
8h53m4.3619811s,S,7>13:50
8h53m4.3659819s,S,14>28:51
8h53m4.3689826s,S,6>12:50
8h53m4.3779846s,S,18>9:50
8h53m4.3889867s,S,28>26:50
8h53m4.3889867s,S,28>12:50
8h53m4.3989885s,S,28>3:50
8h53m4.4009712s,S,22>28:50
8h53m4.4019889s,S,13>10:50
8h53m4.4019889s,S,2>23:50
8h53m4.4029897s,S,16>8:50
8h53m4.4049899s,S,5>12:50
8h53m4.4089907s,S,4>17:50
8h53m4.4089907s,S,28>22:50
8h53m4.4129915s,S,27>24:50
8h53m4.4129915s,S,7>19:50
8h53m4.4189929s,S,25>17:50
8h53m4.424994s,S,0>20:50
8h53m4.4289948s,S,20>25:50
8h53m4.430974s,S,12>27:50
8h53m4.4329956s,S,14>28:52
8h53m4.4329956s,S,28>14:52
8h53m4.4359761s,D,6>28
8h53m4.4359761s,S,28>25:52
8h53m4.4359761s,C,28>3
8h53m4.4359761s,C,3>28
8h53m4.4359761s,C,28>3
8h53m4.4359761s,C,3>28
8h53m4.4359761s,S,6>28:51
8h53m4.4379939s,S,24>0:50
8h53m4.438997s,S,15>19:50
8h53m4.438997s,S,28>26:52
8h53m4.4409973s,S,13>28:50
8h53m4.4429978s,S,14>23:50
8h53m4.4449981s,S,28>13:50
8h53m4.4469983s,S,28>3:50
8h53m4.4489989s,S,28>23:50
8h53m4.4489989s,S,28>12:50
8h53m4.4590011s,S,4>25:50
8h53m4.4590011s,S,28>3:50
8h53m4.4630019s,S,22>11:50
8h53m4.4690033s,S,6>1:50
8h53m4.4690033s,S,28>22:50
8h53m4.4710035s,S,16>14:50
8h53m4.4840035s,S,13>8:50
8h53m4.4850068s,S,28>7:50
8h53m4.4890076s,S,28>26:50
8h53m4.4930085s,S,12>4:50
8h53m4.4930085s,S,7>22:50
8h53m4.4970093s,S,25>18:50
8h53m4.4990095s,S,20>0:50
8h53m4.5020073s,S,14>18:50
8h53m4.5030106s,S,5>23:50
8h53m4.5050109s,S,27>2:50
8h53m4.5090117s,S,28>20:50
8h53m4.5109915s,S,14>10:50
8h53m4.5130128s,S,13>2:50
8h53m4.5179994s,S,25>23:50
8h53m4.5230147s,S,22>26:50
8h53m4.5320144s,S,28>22:50
8h53m4.5340176s,S,28>6:52
8h53m4.5390183s,S,28>26:50
8h53m4.5390183s,S,28>23:50
8h53m4.5470202s,S,28>1:50
8h53m4.5510234s,S,12>26:50
8h53m4.5530213s,S,13>11:50
8h53m4.5570221s,S,15>5:50
8h53m4.5590227s,S,27>16:50
8h53m4.5590227s,S,6>8:50
8h53m4.5630235s,S,14>2:50
8h53m4.5630235s,D,15>28
8h53m4.5630235s,S,20>17:50
8h53m4.5630235s,C,28>7
8h53m4.5630235s,C,7>28
8h53m4.5630235s,C,28>7
8h53m4.5630235s,S,15>28:51
8h53m4.5630235s,C,7>28
8h53m4.5660209s,S,7>2:50
8h53m4.5710251s,S,24>6:50
8h53m4.5710251s,S,16>12:50
8h53m4.5730257s,S,0>3:50
8h53m4.5750259s,S,25>20:50
8h53m4.5830278s,S,22>18:50
8h53m4.5890289s,S,28>12:50
8h53m4.5890289s,S,28>26:50
8h53m4.5940275s,S,5>21:50
8h53m4.5940275s,S,28>22:50
8h53m4.6010114s,D,17>28
8h53m4.6010114s,C,28>14
8h53m4.6010114s,C,28>14
8h53m4.6010114s,C,14>28
8h53m4.6010114s,S,17>28:51
8h53m4.6010114s,C,14>28
8h53m4.6030322s,S,25>4:50
8h53m4.6090336s,S,12>9:50
8h53m4.6090336s,S,28>0:50
8h53m4.6230363s,S,7>17:50
8h53m4.6230363s,S,14>9:50
8h53m4.6300378s,S,6>26:50
8h53m4.64004s,S,22>9:50
8h53m4.64004s,S,28>26:50
8h53m4.64004s,S,6>20:50
8h53m4.6450409s,S,20>19:50
8h53m4.6460411s,S,27>12:50
8h53m4.6460411s,S,12>17:50
8h53m4.6470418s,S,28>17:52
8h53m4.6530426s,S,22>28:51
8h53m4.6540427s,S,28>22:50
8h53m4.6570434s,S,16>5:50
8h53m4.6590436s,S,20>12:50
8h53m4.6610442s,S,28>15:52
8h53m4.670046s,S,14>5:50
